Unique Investment Identifier,Business Case Id,Agency Code,Agency Name,Investment Title,Planning Budgetary Resources PY1 and Prior,Planning Budgetary Resources PY,Planning Budgetary Resources CY,Planning Budgetary Resources BY,DME Budgetary Resources PY1 and Prior,DME Budgetary Resources PY,DME Budgetary Resources CY,DME Budgetary Resources BY,DME Government FTE Costs PY1 and Prior,DME Government FTE Costs PY,DME Government FTE Costs CY,DME Government FTE Costs BY,Omd Budgetary Resources PY1 and Prior,Omd Budgetary Resources PY,Omd Budgetary Resources CY,Omd Budgetary Resources BY,Omd Government FTE Costs PY1 and Prior,Omd Government FTE Costs PY,Omd Government FTE Costs CY,Omd Government FTE Costs BY,Government FTE Number PY1 and Prior,Government FTE Number PY,Government FTE Number CY,Government FTE Number BY,Prior Year Cost Change PY,Prior Year Cost Change CY,Prior Year Cost Percentage Change PY,Prior Year Cost Percentage Change CY
"009-000000833","341","009","Department of Health and Human Services","NIH NCI Cancer Therapy Evaluation Program (CTEP)","14.638000","0.400000","0.342000","2.791000","35.025000","2.235000","2.365000","0.000000","0.501000","0.043000","0.048000","0.049000","50.855000","6.907000","6.582000","6.507000","1.833000","0.170000","0.162000","0.113000","19.40","1.20","1.00","1.00","0.909000","1.281000","10.276000","15.588000"
"009-000001410","342","009","Department of Health and Human Services","NIH ES Electronic Research Administration (eRA)","42.810000","0.000000","0.000000","0.000000","160.411000","6.700000","8.400000","8.800000","38.749000","0.000000","0.000000","0.000000","290.009000","28.347000","28.947000","29.047000","85.951000","11.391000","11.391000","11.391000","449.67","63.00","73.00","73.00","9.974000","9.201000","27.353000","23.272000"
"009-000001413","343","009","Department of Health and Human Services","NIH ES NIH Business System (NBS)","10.379000","0.000000","0.000000","0.000000","136.868000","20.250000","0.682000","2.100000","38.608000","1.000000","0.000000","0.000000","136.470000","29.190000","27.599000","28.564000","27.342000","4.305000","4.312000","4.464000","179.00","38.00","38.00","38.00","0.000000","-3.907000","0.000000","-10.704000"
"009-000001476","344","009","Department of Health and Human Services","OS ASA Accounting for Pay System (AFPS)","0.600000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","19.967000","2.547000","2.547000","2.541000","1.718000","0.212000","0.212000","0.218000","18.00","2.00","2.00","2.00","0.000000","0.000000","0.000000","0.000000"
"009-000001479","345","009","Department of Health and Human Services","OS ASA Debt Management and Collection System (DMCS)","0.600000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","55.574000","6.969000","3.969000","3.969000","0.706000","0.086000","0.086000","0.088000","10.00","1.00","1.00","1.00","0.086000","0.086000","1.234000","2.167000"
"009-000003888","346","009","Department of Health and Human Services","OS ASA Enterprise Human Resources and Personnel (EHRP)","21.391000","0.000000","0.000000","0.000000","11.727000","0.000000","0.000000","0.000000","0.410000","0.000000","0.000000","0.000000","107.162000","21.030000","17.479000","16.665000","63.820000","6.009000","8.660000","8.390000","269.00","42.10","61.90","59.30","2.868000","14.639000","11.865000","127.296000"
"009-000004658","347","009","Department of Health and Human Services","OS ASFR HHS Consolidated Acquisition Solution","3.089000","0.000000","0.000000","0.000000","21.732000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","36.089000","7.198000","7.204000","7.204000","1.019000","0.680000","0.673000","0.673000","17.50","4.00","4.40","4.40","0.000000","-0.001000","0.000000","-0.013000"
"009-000006266","348","009","Department of Health and Human Services","OS ASA Information Technology Infrastructure and Operations","2.310000","0.000000","0.000000","0.000000","9.171000","0.000000","0.000000","0.000000","0.122000","0.000000","0.000000","0.000000","395.968000","50.592000","52.366000","52.366000","37.615000","6.214000","6.351000","6.351000","312.00","43.00","41.55","41.55","-0.861000","1.723000","-1.493000","3.023000"
"009-000001482","349","009","Department of Health and Human Services","OS ASA Payment Management System (PMS)","0.684000","0.000000","0.000000","0.000000","4.002000","0.810000","0.700000","0.876000","0.000000","0.000000","0.000000","0.000000","28.897000","4.699000","4.887000","5.082000","5.785000","1.350000","1.350000","1.350000","111.00","9.00","9.00","9.00","0.000000","0.000000","0.000000","0.000000"
"009-000001418","353","009","Department of Health and Human Services","SAMHSA - CHBSQ National Survey on Drug Use and Health (NSDUH)","0.000000","0.000000","0.000000","0.000000","0.000000","2.291000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","230.647000","37.175000","35.920000","36.494000","9.594000","1.771000","1.816000","1.830000","66.00","12.00","12.00","12.00","0.000000","2.536000","0.000000","7.205000"
"009-000006779","354","009","Department of Health and Human Services","HHS Information Security Program Investment","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","52.398000","8.300000","8.100000","11.700000","19.500000","10.700000","10.800000","11.600000","76.00","39.00","81.00","39.00","-0.461000","-0.588000","-2.369000","-3.017000"
"009-000001361","355","009","Department of Health and Human Services","HRSA - BHW National Practitioner Data Bank (NPDB)","5.550000","0.101000","0.106000","0.109000","50.134000","3.532000","3.085000","3.391000","1.293000","0.191000","0.175000","0.175000","143.596000","11.629000","11.452000","11.200000","44.288000","0.613000","0.629000","0.629000","198.00","6.00","6.00","6.00","0.000000","0.000000","0.000000","0.000000"
"009-000267389","961","009","Department of Health and Human Services","CMS Federally Facilitated Marketplace (FFM)","133.643000","0.000000","0.000000","0.000000","235.022000","305.706000","368.746000","308.384000","0.200000","4.760000","4.760000","4.760000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","2.00","35.00","35.00","35.00","-82.498000","278.033000","-20.994000","291.216000"
"009-000236620","991","009","Department of Health and Human Services","CMS HITECH (Health Information Technology for Economic & Clinical Health)","13.430000","0.000000","0.000000","0.000000","152.674000","0.000000","0.000000","0.000000","4.476000","0.000000","0.000000","0.000000","122.670000","56.795000","52.113000","46.250000","4.025000","3.128000","2.720000","2.720000","86.00","23.00","20.00","20.00","4.017000","-3.563000","7.185000","-6.101000"
"009-000001380","1086","009","Department of Health and Human Services","CDC OID National Healthcare Safety Network (NHSN)","1.880000","0.000000","0.000000","0.000000","18.955000","2.500000","2.820000","2.900000","2.906000","0.000000","0.000000","0.000000","16.275000","2.800000","2.990000","3.120000","2.943000","4.800000","2.340000","2.450000","74.00","21.00","22.00","23.00","0.000000","0.000000","0.000000","0.000000"
"009-000004093","1087","009","Department of Health and Human Services","Continued Implementation of HSPD-12 (formerly known as IAM@HHS)","6.104000","0.000000","0.000000","0.000000","43.267000","3.755000","2.029000","1.747000","5.397000","0.358000","0.367000","0.371000","58.460000","13.297000","13.396000","13.396000","3.216000","0.873000","0.882000","0.882000","47.50","7.00","7.00","7.00","0.042000","0.149000","0.230000","0.902000"
"009-000005797","1088","009","Department of Health and Human Services","OS ASPA HHS Web Management Investment","0.000000","0.000000","0.000000","0.000000","11.190000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","58.499000","16.209000","16.209000","16.209000","11.233000","4.000000","4.000000","4.000000","119.00","28.00","28.00","28.00","0.000000","-1.791000","0.000000","-8.141000"
"009-000276109","1089","009","Department of Health and Human Services","HRSA - BPHC Bureau of Primary Health Care Management Information System (BHCMIS)","1.474000","0.000000","0.000000","0.000000","26.716000","11.238000","11.607000","11.607000","1.505000","0.938000","1.300000","1.300000","23.474000","10.333000","10.488000","10.488000","1.583000","0.804000","1.100000","1.100000","23.50","11.00","18.00","18.00","5.891000","9.323000","33.814000","61.449000"
"009-000281361","1090","009","Department of Health and Human Services","CMS Fraud Prevention System (FPS)","0.000000","0.000000","0.000000","0.000000","48.829000","11.720000","13.809000","14.184000","3.347000","1.113000","1.113000","1.113000","39.274000","10.000000","11.916000","12.241000","1.432000","0.961000","0.961000","0.961000","45.75","15.25","15.25","15.25","0.778000","-23.137000","3.380000","-45.424000"
"009-000281532","1091","009","Department of Health and Human Services","CMS Quality Program","0.000000","0.000000","0.000000","0.000000","212.426000","60.334000","66.218000","58.148000","0.000000","1.804000","1.804000","1.804000","177.078000","138.240000","167.949000","147.919000","5.700000","4.588000","4.588000","4.588000","60.00","36.00","47.00","47.00","-12.269000","-1.526000","-5.648000","-0.630000"
"009-000281595","1092","009","Department of Health and Human Services","CMS Risk Adjustment Data Collection","0.000000","0.000000","0.000000","0.000000","0.600000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","30.309000","10.761000","12.975000","13.505000","1.010000","0.680000","0.680000","0.680000","10.00","5.00","5.00","5.00","0.072000","-0.939000","0.633000","-6.434000"
"009-000281603","1093","009","Department of Health and Human Services","CMS Shared Systems Integrated Testing","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","22.113000","14.846000","16.187000","11.708000","1.000000","0.680000","0.680000","0.680000","10.00","5.00","5.00","5.00","5.162000","3.522000","49.807000","26.392000"
"009-000281783","1094","009","Department of Health and Human Services","CMS Accountable Care Organizations","9.650000","0.000000","0.000000","0.000000","47.108000","18.882000","18.192000","18.765000","4.650000","1.469000","1.251000","1.306000","3.000000","1.632000","2.598000","4.661000","1.236000","0.367000","0.313000","0.326000","69.00","13.50","11.50","12.00","-3.803000","-5.021000","-14.541000","-18.342000"
"009-000282322","1096","009","Department of Health and Human Services","CMS Physician Feedback Program","0.000000","0.000000","0.000000","0.000000","33.252000","14.778000","13.368000","10.444000","0.703000","0.544000","0.816000","0.338000","7.407000","0.000000","0.000000","10.733000","2.000000","0.000000","0.000000","0.342000","12.00","4.00","6.00","5.00","0.186000","-8.215000","1.229000","-36.676000"
"009-000004158","1173","009","Department of Health and Human Services","HRSA - BHW Management Information System Solution (BMISS)","0.279000","0.000000","0.000000","0.000000","42.581000","10.971000","7.650000","7.650000","2.355000","1.166000","1.080000","1.080000","23.537000","5.889000","12.180000","12.217000","1.923000","1.234000","1.320000","1.320000","34.00","17.00","17.00","17.00","0.294000","8.685000","1.550000","64.120000"
"009-000267387","1175","009","Department of Health and Human Services","CMS Multidimensional Insurance Data Analytics System (MIDAS)","5.500000","0.000000","0.000000","0.000000","36.984000","23.370000","9.349000","16.801000","0.200000","0.571000","0.571000","0.571000","7.797000","10.613000","4.404000","3.199000","0.100000","0.109000","0.109000","0.109000","0.00","5.00","5.00","5.00","16.028000","-9.350000","86.010000","-39.314000"
"009-000267910","1177","009","Department of Health and Human Services","CMS CCIIO Health Insurance and Oversight IT Investment","0.000000","0.000000","0.000000","0.000000","27.734000","0.000000","9.762000","0.000000","0.050000","0.000000","0.333000","0.000000","48.799000","14.432000","10.342000","15.396000","0.150000","0.680000","0.347000","0.680000","2.00","5.00","5.00","5.00","-0.176000","5.877000","-1.151000","39.424000"
"009-000314838","1179","009","Department of Health and Human Services","CMS Medicare Secondary Payer Systems","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","53.591000","30.015000","31.401000","34.200000","1.520000","1.088000","1.088000","1.088000","8.00","8.00","8.00","8.00","7.364000","0.632000","31.021000","1.984000"
"009-000314914","1181","009","Department of Health and Human Services","CMS Master Data Management (MDM)","0.000000","0.000000","0.000000","0.000000","24.915000","11.006000","15.380000","13.539000","1.500000","1.360000","1.360000","1.360000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","20.00","10.00","10.00","10.00","-0.186000","8.254000","-1.482000","97.266000"
"009-000314915","1183","009","Department of Health and Human Services","CMS Enterprise Portal","0.000000","0.000000","0.000000","0.000000","3.401000","4.975000","2.280000","3.965000","0.500000","0.408000","0.408000","0.408000","0.000000","0.000000","4.050000","9.252000","0.000000","0.000000","0.952000","0.952000","10.00","10.00","10.00","10.00","-5.271000","2.471000","-49.474000","47.346000"
"009-000314916","1185","009","Department of Health and Human Services","CMS Enterprise Identity Management (EIDM)","0.000000","0.000000","0.000000","0.000000","26.808000","20.707000","0.000000","0.000000","0.727000","0.272000","0.000000","0.000000","17.122000","48.317000","49.128000","46.194000","0.500000","0.816000","1.088000","1.088000","0.00","8.00","8.00","8.00","60.961000","32.594000","666.168000","184.962000"
"009-000316503","1189","009","Department of Health and Human Services","CMS MACBIS (Medicaid & CHIP Business Information and Solutions)","0.000000","0.000000","0.000000","0.000000","36.695000","33.565000","10.000000","10.000000","3.000000","2.040000","2.040000","2.040000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","30.00","15.00","15.00","15.00","10.105000","7.438000","39.627000","161.625000"
"009-000316811","1191","009","Department of Health and Human Services","CMS Healthcare Web Support","0.000000","0.000000","0.000000","0.000000","36.309000","14.897000","0.000000","0.000000","1.140000","0.000000","0.000000","0.000000","11.070000","42.486000","59.000000","55.007000","1.615000","2.312000","2.448000","2.720000","29.00","17.00","18.00","20.00","-1.684000","22.180000","-2.744000","56.484000"
"009-000316812","1275","009","Department of Health and Human Services","CMS Innovation Core Systems","0.000000","0.000000","0.000000","0.000000","37.640000","25.662000","44.675000","37.255000","2.500000","2.375000","1.781000","1.781000","10.580000","18.644000","17.007000","17.650000","0.000000","0.874000","0.656000","0.656000","20.00","20.00","15.00","15.00","-13.805000","6.189000","-22.498000","10.684000"
