Unique Investment Identifier,Business Case Id,Agency Code,Agency Name,Investment Title,Planning Budgetary Resources PY1 and Prior,Planning Budgetary Resources PY,Planning Budgetary Resources CY,Planning Budgetary Resources BY,DME Budgetary Resources PY1 and Prior,DME Budgetary Resources PY,DME Budgetary Resources CY,DME Budgetary Resources BY,DME Government FTE Costs PY1 and Prior,DME Government FTE Costs PY,DME Government FTE Costs CY,DME Government FTE Costs BY,Omd Budgetary Resources PY1 and Prior,Omd Budgetary Resources PY,Omd Budgetary Resources CY,Omd Budgetary Resources BY,Omd Government FTE Costs PY1 and Prior,Omd Government FTE Costs PY,Omd Government FTE Costs CY,Omd Government FTE Costs BY,Government FTE Number PY1 and Prior,Government FTE Number PY,Government FTE Number CY,Government FTE Number BY,Prior Year Cost Change PY,Prior Year Cost Change CY,Prior Year Cost Percentage Change PY,Prior Year Cost Percentage Change CY
"006-000401400","931","006","Department of Commerce","Census - 2020 Decennial Census Research and Testing Phase, FY2012-14","0.000000","0.000000","10.835000","27.692000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","7.788000","12.970000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.00","0.00","39.00","96.00","0.000000","-6.849000","0.000000","-26.900000"
"006-000401700","933","006","Department of Commerce","Census IT Infrastructure","0.000000","0.000000","0.000000","0.000000","0.000000","27.173631","19.994000","20.594000","0.000000","2.756639","4.330000","4.459000","617.559394","80.185362","72.741000","74.833000","188.409213","27.565555","32.932000","33.912000","2009.00","278.00","314.00","314.00","0.000187","-11.727000","0.000000","-8.300000"
"006-000050500","934","006","Department of Commerce","OS OCIO Enterprise Cyber Security Monitoring and Operations (ECMO)","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","4.852000","5.098000","0.000000","0.000000","0.200000","0.000000","0.000000","0.000000","0.000000","1.298000","0.000000","0.000000","0.000000","0.200000","0.00","0.00","1.00","1.00","0.000000","5.052000","0.000000","0.000000"
"006-000552000","1080","006","Department of Commerce","BIS Commerce USXPORTS Exporter Support System (CUESS)","0.000000","0.000000","0.050000","0.050000","0.000000","0.000000","2.917500","2.619000","0.000000","0.000000","0.439000","0.414000","0.000000","0.000000","2.592500","2.400000","0.000000","0.000000","0.217000","0.194000","0.00","0.00","6.00","6.00","0.000000","0.000000","0.000000","0.000000"
"006-000051500","1081","006","Department of Commerce","Commerce Business Application Solutions (BAS)","0.000000","0.000000","0.000000","3.752000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.148000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.00","0.00","0.00","1.00","0.000000","0.000000","0.000000","0.000000"
"006-000656500","1082","006","Department of Commerce","ITA Export.Gov NextGen (ENG)","0.000000","0.000000","0.000000","4.000000","0.000000","0.000000","0.000000","10.200000","0.000000","0.000000","0.000000","1.800000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.00","0.00","0.00","0.00","0.000000","0.000000","0.000000","0.000000"
"006-999990530","1135","006","Department of Commerce","BusinessUSA","0.000000","0.000000","1.937000","0.590000","0.000000","0.000000","0.943000","5.080000","0.000000","0.000000","1.044000","1.640000","0.000000","0.000000","0.229000","1.030000","0.000000","0.000000","0.000000","0.260000","0.00","0.00","7.00","7.00","0.000000","4.153000","0.000000","0.000000"
"007-000000049","13","007","Department of Defense","Armed Forces Health Longitudinal Technology Application","0.000000","0.000000","0.000000","0.000000","755.547000","4.137000","0.000000","1.651000","6.839000","0.774000","0.774000","0.774000","949.975000","136.534000","140.115000","121.960000","16.216000","2.064000","2.064000","2.064000","162.00","22.00","22.00","22.00","-23.850000","-16.765000","-14.000000","-10.000000"
"007-000000155","14","007","Department of Defense","GLOBAL COMBAT SUPPORT SYSTEM - MARINE CORPS","0.000000","0.000000","0.000000","0.000000","256.281000","132.280000","92.363000","61.980000","6.026000","6.026000","6.026000","6.164000","0.000000","0.000000","0.000000","41.631000","0.000000","0.000000","0.000000","0.000000","46.00","46.00","46.00","46.00","-0.021000","6.426000","0.000000","7.000000"
"007-000000178","15","007","Department of Defense","DEFENSE ENTERPRISE ACCOUNTING AND MANAGEMENT SYSTEM","0.000000","0.000000","0.000000","0.000000","333.737000","54.017000","96.540000","124.916000","72.362000","4.680000","4.628000","4.692000","0.000000","1.845000","9.930000","20.994000","0.000000","0.000000","0.000000","0.000000","52.00","52.00","52.00","51.00","-3.919000","-24.456000","-6.000000","-18.000000"
"007-000000186","16","007","Department of Defense","NAVY ENTERPRISE RESOURCE PLANNING (ERP)","0.000000","0.000000","0.000000","0.000000","161.798000","82.478000","50.968000","37.769000","38.284000","47.326000","22.190000","6.150000","95.039000","95.183000","126.864000","86.657000","3.006000","2.954000","5.126000","5.008000","269.00","286.00","254.00","112.00","-3.846000","-0.723000","-2.000000","0.000000"
"007-000000057","17","007","Department of Defense","MULTIFUNCTIONAL INFORMATION DISTRIBUTION SYSTEM","0.000000","0.000000","6.932000","0.410000","209.628000","50.067000","126.454000","137.320000","0.000000","0.000000","0.000000","0.000000","39.599000","18.251000","17.632000","18.569000","21.774000","3.628000","3.666000","3.723000","47.00","22.00","22.00","22.00","0.991000","48.869000","1.000000","46.000000"
"007-000000192","18","007","Department of Defense","Product Tailoring Warfighter Applications","73.338000","11.969000","6.779000","3.506000","49.290000","5.518000","6.870000","3.688000","0.000000","0.540000","0.534000","0.552000","29.799000","7.200000","3.421000","6.166000","0.000000","0.000000","0.000000","0.000000","0.00","6.00","6.00","6.00","0.000000","-0.115000","0.000000","-1.000000"
"007-000000314","19","007","Department of Defense","GENERAL FUND ENTERPRISE BUSINESS SYSTEM","366.055000","13.094000","0.793000","0.817000","92.553000","97.309000","25.459000","4.216000","0.000000","0.000000","0.000000","0.000000","111.252000","79.706000","60.562000","59.863000","2.300000","2.450000","2.580000","0.000000","19.00","19.00","20.00","0.00","7.095000","4.977000","4.000000","6.000000"
"007-000000342","20","007","Department of Defense","Joint Tactical Radio System (JTRS) - HANDHELD, MANPACK, AND SMALL FORM FIT RADIOS (HMS)","0.000000","0.000000","0.000000","0.230000","894.033000","290.073000","580.820000","657.768000","0.000000","0.000000","0.076000","0.078000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.178000","0.184000","0.00","0.00","3.00","3.00","175.670000","-52.790000","154.000000","-8.000000"
"007-000000483","22","007","Department of Defense","EXPEDITIONARY COMBAT SUPPORT SYSTEM","594.364000","217.584000","139.885000","119.327000","165.239000","50.979000","138.628000","58.730000","22.993000","8.874000","9.517000","9.796000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","263.00","87.00","100.00","100.00","-42.510000","-1.174000","-13.000000","0.000000"
"007-000000510","25","007","Department of Defense","EXECUTIVE INFORMATION/DECISION SUPPORT","0.000000","0.000000","0.000000","0.000000","189.128000","3.745000","4.661000","1.479000","1.885000","0.129000","0.129000","0.129000","617.591000","48.221000","42.227000","40.948000","5.680000","0.903000","0.903000","0.903000","63.00","8.00","8.00","8.00","2.438000","0.289000","5.000000","1.000000"
"007-000000594","26","007","Department of Defense","DEFENSE INFORMATION SYSTEM FOR SECURITY","75.945000","19.426000","19.230000","23.535000","0.000000","0.000000","0.000000","0.000000","2.124000","1.174000","1.370000","1.392000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","14.00","7.00","7.00","7.00","0.000000","-7.992000","0.000000","-28.000000"
"007-000000595","27","007","Department of Defense","DEFENSE INFORMATION SYSTEM NETWORK","198.936000","36.598000","21.619000","26.164000","635.483000","104.055000","93.162000","135.736000","0.000000","0.000000","0.000000","0.000000","15265.883000","1824.890000","1823.032000","1846.720000","456.272000","86.575000","94.217000","100.764000","4070.00","731.00","735.00","775.00","-26.713000","-162.407000","-1.000000","-7.000000"
"007-000000613","28","007","Department of Defense","Defense Medical Logistics Standard Support","0.000000","0.000000","0.000000","0.000000","313.040000","15.015000","10.393000","6.669000","4.653000","0.516000","0.516000","0.516000","336.300000","36.767000","43.298000","36.280000","9.063000","1.032000","1.032000","1.161000","90.00","12.00","12.00","13.00","-23.267000","-12.749000","-30.000000","-19.000000"
"007-000000615","29","007","Department of Defense","DEFENSE MESSAGE SYSTEM","79.561000","0.000000","0.000000","0.000000","59.334000","0.000000","2.200000","0.000000","0.000000","0.000000","0.000000","0.000000","841.822000","77.611000","66.021000","0.000000","126.502000","22.027000","22.517000","0.000000","1098.00","225.00","218.00","0.00","-35.261000","-16.768000","-26.000000","-16.000000"
"007-000000880","30","007","Department of Defense","GLOBAL BROADCAST SERVICE","68.620000","29.293000","5.631000","14.652000","83.947000","33.104000","81.048000","53.196000","11.474000","1.035000","1.049000","1.083000","134.577000","26.070000","27.487000","30.235000","0.000000","0.000000","0.000000","0.000000","135.00","9.00","9.00","9.00","6.295000","-11.687000","8.000000","-9.000000"
"007-000000881","31","007","Department of Defense","GLOBAL COMMAND AND CONTROL SYSTEM- JOINT","190.533000","29.238000","56.680000","36.575000","133.243000","27.712000","42.489000","39.933000","0.000000","0.000000","0.000000","0.000000","601.706000","138.402000","124.369000","154.578000","195.559000","65.515000","23.444000","23.194000","1659.00","497.00","181.00","169.00","-19.226000","-86.028000","-7.000000","-26.000000"
"007-000000884","33","007","Department of Defense","GLOBAL DECISION SUPPORT SYSTEM","0.000000","0.000000","0.000000","0.000000","133.690000","31.494000","29.231000","38.708000","0.000000","0.000000","0.000000","0.000000","183.100000","26.856000","31.242000","35.352000","14.454000","0.575000","0.736000","0.670000","19.00","7.00","8.00","7.00","-0.768000","-6.123000","-1.000000","-9.000000"
"007-000001046","34","007","Department of Defense","Air and Space Operations Center - Weapon System","396.375000","73.950000","91.933000","50.674000","256.626000","38.312000","15.431000","33.907000","0.000000","0.000000","0.000000","0.000000","787.088000","132.038000","135.999000","154.887000","28.800000","7.258000","7.456000","7.749000","288.00","72.00","72.00","72.00","0.009000","-15.350000","0.000000","-6.000000"
"007-000000882","48","007","Department of Defense","GLOBAL COMBAT SUPPORT SYSTEM-JOINT","87.142000","18.002000","19.837000","19.670000","13.022000","2.695000","2.955000","3.002000","0.000000","0.000000","0.000000","0.000000","54.570000","6.431000","9.276000","8.366000","25.573000","4.883000","5.705000","5.727000","200.00","40.00","40.00","40.00","-6.464000","-3.164000","-17.000000","-8.000000"
"007-000001826","49","007","Department of Defense","INTEGRATED STRATEGIC PLANNING AND ANALYSIS NETWORK","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","554.200000","39.937000","67.083000","62.155000","75.907000","12.046000","12.112000","12.402000","735.00","117.00","117.00","117.00","0.578000","13.441000","1.000000","20.000000"
"007-000001911","50","007","Department of Defense","Theater Battle Management Core System","0.000000","13.809000","15.894000","18.547000","0.000000","19.412000","18.267000","5.487000","0.762000","1.185000","1.202000","1.220000","0.000000","0.000000","21.818000","20.616000","0.000000","0.000000","0.000000","0.000000","9.00","14.00","14.00","14.00","-38.662000","-12.067000","-53.000000","-17.000000"
"007-000001913","51","007","Department of Defense","THEATER MEDICAL INFORMATION PROGRAM-Joint","0.000000","0.000000","0.000000","0.000000","282.817000","22.896000","24.963000","39.803000","2.531000","0.903000","0.903000","0.903000","239.158000","34.066000","44.499000","52.478000","5.045000","1.419000","1.419000","1.419000","62.00","18.00","18.00","18.00","-12.852000","-0.014000","-18.000000","0.000000"
"007-000001794","52","007","Department of Defense","STANDARD PROCUREMENT SYSTEM","28.426000","1.377000","0.371000","0.378000","420.192000","2.459000","2.439000","0.538000","0.000000","0.000000","0.000000","0.000000","249.056000","45.391000","32.712000","38.192000","28.931000","2.430000","2.633000","2.678000","292.00","23.00","24.00","24.00","4.704000","-0.407000","10.000000","-1.000000"
"007-000002180","53","007","Department of Defense","INSTALLATION INFORMATION INFRASTRUCTURE MODERNIZATION PROGRAM","0.000000","0.000000","0.000000","0.000000","934.409000","590.427000","480.261000","82.727000","0.000000","0.000000","0.000000","0.000000","1.806000","1.616000","0.010000","0.000000","8.748000","0.112000","0.112000","0.112000","88.00","1.00","1.00","1.00","-1.481000","0.000000","0.000000","0.000000"
"007-000002213","54","007","Department of Defense","MANEUVER CONTROL SYSTEM, V6.4","204.646000","23.657000","39.497000","67.330000","554.132000","157.208000","79.664000","59.299000","12.757000","0.991000","2.850000","0.995000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","98.00","8.00","23.00","8.00","18.714000","-22.655000","11.000000","-16.000000"
"007-000002166","55","007","Department of Defense","Advanced Field Artillery Tactical Data System","305.653000","16.592000","16.401000","22.344000","751.110000","69.025000","42.408000","40.060000","14.810000","1.610000","1.610000","1.617000","13.118000","4.258000","2.722000","4.713000","0.936000","0.124000","0.128000","0.132000","151.00","14.00","14.00","14.00","18.250000","-0.802000","25.000000","-1.000000"
"007-000003146","56","007","Department of Defense","Consolidated Afloat Networks Enterprise Service","0.000000","0.000000","0.000000","0.000000","54.390000","36.077000","181.435000","343.924000","15.714000","11.876000","21.243000","39.803000","0.000000","0.000000","0.000000","0.000000","5.093000","2.425000","9.126000","24.540000","90.00","110.00","151.00","310.00","-69.856000","-92.392000","-58.000000","-30.000000"
